"ALL_RATE_1112";"leanm11";"STNAM";"LONGITUDE";"LATITUDE";"leaid11";"ALL_COHORT_1112";"pct_Not_HS_Grad_ACS_08_12";"pct_Civ_emp_25_44_ACS_08_12"
96.0;"HARBORFIELDS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3613620;304;1.587301587;94.23503326
84.0;"HARPURSVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3613710;83;13.10305453;87.15697036
90.0;"HARRISON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3613740;249;12.85714286;94.43127962
95.0;"HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3613950;141;2.236719478;89.02439024
93.0;"HAUPPAUGE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3613980;291;6.00284495;90.54054054
83.0;"HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)";"NEW YORK";;;3614010;704;3.192702395;91.45052834
36.0;"HEMPSTEAD UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3614130;453;33.0148353;93.62258233
89.0;"HENDRICK HUDSON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614190;223;8.422939068;88.72604284
69.0;"HERKIMER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614220;108;11.71827565;85.63432836
96.0;"HERRICKS UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3614280;390;6.823451474;96.59498208
91.0;"HICKSVILLE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3614340;455;6.903063366;94.74775397
94.0;"HIGHLAND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614400;150;14.4;94.33516916
89.0;"HIGHLAND FALLS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614430;144;11.38975967;94.15384615
90.0;"HILTON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614460;374;7.58907913;97.51724138
94.0;"HOLLAND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614550;90;9.636145542;90.96477795
94.0;"HOLLAND PATENT CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614580;144;6.810176125;90.625
89.0;"HOLLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614610;116;11.9131268;90.44334975
89.0;"HOMER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614640;188;6.705935659;88.03418803
94.0;"HONEOYE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614670;89;5.57216635;98.0620155
97.0;"HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614700;245;4.54758556;91.65446559
95.0;"HOOSIC VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614730;88;6.551126517;90.47131148
89.0;"HOOSICK FALLS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614760;96;10.6345733;96.47779479
79.0;"HORNELL CITY SCHOOL DISTRICT";"NEW YORK";;;3614820;150;11.01010101;96.74681754
88.0;"HORSEHEADS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614850;376;11.09129815;94.83333333
64.0;"HUDSON CITY SCHOOL DISTRICT";"NEW YORK";;;3614940;176;23.62404742;86.5248227
64.0;"HUDSON FALLS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3614970;185;13.87264457;95.64411492
83.0;"HUNTINGTON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615090;305;1.925025329;96.12724758
67.0;"HYDE PARK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615180;368;10.17402945;73.29545455
83.0;"KINDERHOOK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615210;201;8.423226991;96.9874477
84.0;"ILION CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615240;118;8.624170753;90.73543458
89.0;"INDIAN RIVER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615300;211;6.813125695;84.85540335
93.0;"IROQUOIS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615360;252;3.522068658;100.0
92.0;"WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615390;380;1.095033242;95.0
95.0;"IRVINGTON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615450;156;5.273522976;97.43083004
96.0;"ISLAND TREES UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615510;229;5.03626108;87.82369146
96.0;"ISLIP UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615540;267;24.22077922;92.23985891
78.0;"ITHACA CITY SCHOOL DISTRICT";"NEW YORK";;;3615570;427;4.841897233;99.33579336
69.0;"JAMESTOWN CITY SCHOOL DISTRICT";"NEW YORK";;;3615630;438;26.1734288;72.70408163
93.0;"BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615780;328;11.49722736;99.08798283
98.0;"JERICHO UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3615810;282;4.256282545;100.0
77.0;"JOHNSON CITY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615900;217;20.15209126;91.4556962
74.0;"JOHNSTOWN CITY SCHOOL DISTRICT";"NEW YORK";;;3615980;173;13.35988414;90.13761468
94.0;"JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3615990;126;7.195301028;94.19953596
99.0;"KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3616080;351;3.38028169;91.88034188
84.0;"AUSABLE VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616170;139;11.19631902;95.06437768
89.0;"KENDALL CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616200;85;9.148264984;97.4863388
81.0;"KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3616230;710;2.759308511;96.13180516
97.0;"KINGS PARK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616260;313;5.898789196;95.62575942
73.0;"KINGSTON CITY SCHOOL DISTRICT";"NEW YORK";;;3616290;651;23.04085733;97.47474748
94.0;"LAFAYETTE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616410;68;0.0;100.0
69.0;"LACKAWANNA CITY SCHOOL DISTRICT";"NEW YORK";;;3616440;173;16.97350696;98.39307787
89.0;"LAKE GEORGE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616470;98;1.330798479;87.5
84.0;"LAKE PLACID CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616500;63;18.02202457;90.13224822
86.0;"EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE)";"NEW YORK";;;3616560;250;9.829545455;94.60269865
95.0;"LAKELAND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616620;521;8.860011813;87.74647887
94.0;"LANCASTER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616680;504;4.173913044;99.88081049
84.0;"LANSING CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616710;96;7.684478372;95.49918167
81.0;"LANSINGBURGH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616740;218;17.81437126;92.29122056
78.0;"LAWRENCE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3616830;279;21.0;91.70653908
84.0;"LE ROY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616950;133;10.38268507;93.21862348
84.0;"NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3616980;135;13.08159137;88.19672131
89.0;"LETCHWORTH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617130;107;12.01529219;96.52173913
92.0;"LEVITTOWN UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3617160;675;9.164121078;94.74153298
95.0;"LEWISTON-PORTER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617190;194;5.393383375;92.76693456
74.0;"LIBERTY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617220;140;20.55371652;84.3100189
87.0;"LINDENHURST UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3617380;613;15.08538899;94.17098446
79.0;"LITTLE FALLS CITY SCHOOL DISTRICT";"NEW YORK";;;3617460;100;17.38230729;93.37979094
85.0;"LIVERPOOL CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617520;607;5.073147711;97.15956558
89.0;"LIVONIA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617640;180;4.825323297;98.17287421
84.0;"LOCKPORT CITY SCHOOL DISTRICT";"NEW YORK";;;3617670;442;8.658922915;95.30726257
95.0;"LOCUST VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617700;172;5.454545455;92.87974684
89.0;"LONG BEACH CITY SCHOOL DISTRICT";"NEW YORK";;;3617730;316;2.492492493;100.0
89.0;"LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617820;133;15.36964981;88.75
95.0;"LYNBROOK UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3617910;246;5.594927266;90.34866094
94.0;"LYNDONVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3617970;62;14.48961938;91.05367793
74.0;"LYONS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618030;93;16.60486197;83.96111786
79.0;"MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618090;70;10.45454546;90.50715215
89.0;"MAHOPAC CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618120;443;8.192686357;94.31396786
88.0;"MAINE-ENDWELL CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618150;247;5.200501253;98.04878049
73.0;"MALONE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618180;219;30.54917519;85.44303798
89.0;"MALVERNE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618210;170;6.279540851;96.97601668
91.0;"MAMARONECK UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618240;396;2.288949052;97.19101124
94.0;"MANHASSET UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618270;231;4.363636364;95.30201342
95.0;"FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618330;400;2.019002375;98.44054581
89.0;"MARATHON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618450;73;9.183673469;95.51098376
94.0;"MARCELLUS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618480;185;1.204416193;97.32360097
89.0;"MARION CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618540;77;13.8721351;93.84920635
89.0;"MARLBORO CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618570;189;7.892720307;89.32655654
89.0;"CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618600;192;8.584939978;93.07450157
96.0;"MASSAPEQUA UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618630;681;4.541241891;94.39140812
76.0;"MASSENA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618660;234;7.03609187;88.14913449
77.0;"WILLIAM FLOYD UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3618690;766;14.50156986;95.60148384
89.0;"MAYFIELD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618750;80;14.60068594;82.03753351
84.0;"MECHANICVILLE CITY SCHOOL DISTRICT";"NEW YORK";;;3618900;125;10.57268723;91.30434783
79.0;"MEDINA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3618960;147;18.66137266;80.95238095
95.0;"BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT";"NEW YORK";;;3619020;1031;4.834296139;97.54661433
81.0;"MEXICO CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619170;242;11.02756892;94.0
90.0;"MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619200;852;5.545200373;97.56097561
79.0;"LONGWOOD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619230;736;14.82820977;79.45544555
84.0;"MIDDLEBURGH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619260;61;15.74636724;84.22907489
77.0;"MIDDLETOWN CITY SCHOOL DISTRICT";"NEW YORK";;;3619320;542;22.70782396;81.43063584
94.0;"MILLBROOK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619380;102;12.56544503;95.0
94.0;"MILLER PLACE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3619410;246;5.549051744;92.59986902
94.0;"MINEOLA UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3619500;202;3.93982808;87.38461539
89.0;"MINISINK VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619560;393;6.601123596;85.51564311
79.0;"MOHAWK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619590;80;10.48752835;89.77955912
93.0;"MONROE-WOODBURY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619650;625;4.423076923;92.56678281
84.0;"VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY)";"NEW YORK";;;3619680;430;5.675760427;96.65831245
75.0;"MONTICELLO CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619740;287;21.54044197;82.75193798
84.0;"MORAVIA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619800;74;20.58823529;95.23076923
89.0;"MORIAH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619830;53;11.76993774;92.24629419
74.0;"MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619920;64;10.90225564;92.58883249
92.0;"BEDFORD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3619950;323;11.93502825;95.00351865
95.0;"MOUNT SINAI UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3620040;215;6.204620462;100.0
62.0;"MOUNT VERNON SCHOOL DISTRICT";"NEW YORK";;;3620100;593;20.97222222;88.95939086
95.0;"MOUNT PLEASANT CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620160;151;7.487623762;90.72769953
89.0;"NANUET UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3620190;195;9.803378566;83.83297645
94.0;"NAPLES CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620220;90;9.78898007;94.16846652
95.0;"CLARKSTOWN CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620340;814;3.144354455;95.27235355
93.0;"NEW HARTFORD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620370;231;7.298720843;91.71597633
94.0;"NEW PALTZ CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620460;211;2.819107283;97.55639098
82.0;"NEW ROCHELLE CITY SCHOOL DISTRICT";"NEW YORK";;;3620490;872;16.53431651;85.48539114
74.0;"NEWARK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620640;213;12.44725738;96.1026616
84.0;"NEWARK VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620670;122;11.56228493;94.28807947
69.0;"NEWBURGH CITY SCHOOL DISTRICT";"NEW YORK";;;3620700;912;10.056926;94.86552567
94.0;"NEWFANE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620760;160;10.45655376;89.9103139
79.0;"NEWFIELD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620790;75;11.30913804;90.97510373
69.0;"NIAGARA FALLS CITY SCHOOL DISTRICT";"NEW YORK";;;3620820;606;15.82251988;85.13356562
90.0;"NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620850;365;13.05637982;93.36734694
94.0;"NISKAYUNA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620880;358;2.860169492;99.03244166
87.0;"NORTH BABYLON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3620910;393;6.581818182;97.9231568
89.0;"NORTH COLLINS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3620970;68;7.85107244;90.28497409
95.0;"NORTH SALEM CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621180;113;6.033766953;97.75449102
85.0;"NORTH SYRACUSE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621210;782;7.201700771;97.14946071
79.0;"NORTH TONAWANDA CITY SCHOOL DISTRICT";"NEW YORK";;;3621240;346;9.652585867;92.59024699
84.0;"NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621250;130;16.20179481;87.07015131
84.0;"NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621260;103;27.59089365;97.05093834
94.0;"NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3621270;535;3.880294192;90.32258065
79.0;"NORTHVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621300;51;12.10126582;78.26086957
79.0;"NORWICH CITY SCHOOL DISTRICT";"NEW YORK";;;3621330;197;21.57258065;89.98211091
69.0;"NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621360;86;11.1003861;88.29545455
89.0;"DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA)";"NEW YORK";;;3621450;72;14.66066742;93.43575419
84.0;"NYACK UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3621480;245;2.456647399;92.4
89.0;"OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621510;88;7.932858128;92.56651017
92.0;"OCEANSIDE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3621570;522;4.120171674;96.02859412
74.0;"ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621630;88;13.708424;93.66286439
74.0;"OGDENSBURG CITY SCHOOL DISTRICT";"NEW YORK";;;3621660;145;18.44369622;91.87227867
74.0;"OLEAN CITY SCHOOL DISTRICT";"NEW YORK";;;3621720;162;13.39671564;90.9212283
79.0;"ONEONTA CITY SCHOOL DISTRICT";"NEW YORK";;;3621780;171;0.0;100.0
79.0;"ONONDAGA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621810;101;3.764258555;94.65541491
84.0;"ONTEORA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621840;166;9.672544081;94.29657795
94.0;"ORCHARD PARK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621900;407;3.094085456;93.99176955
94.0;"ORISKANY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3621960;61;10.92814371;97.23320158
77.0;"OSSINING UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3622020;344;45.0408998;83.91420912
73.0;"OSWEGO CITY SCHOOL DISTRICT";"NEW YORK";;;3622050;363;18.27541828;87.92102207
79.0;"SOUTH SENECA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622140;93;18.04454511;99.52755906
79.0;"OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622170;189;9.030492572;93.3106576
74.0;"OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622260;72;15.65626839;93.22493225
89.0;"OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622290;115;4.303388919;96.22166247
84.0;"PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622380;190;6.682577566;87.25910064
85.0;"PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3622470;714;9.422256689;84.99369483
94.0;"PAVILION CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622500;84;9.329140461;89.94350283
94.0;"PAWLING CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622530;111;12.0754717;100.0
96.0;"PEARL RIVER UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3622560;225;6.808357349;97.99043062
71.0;"PEEKSKILL CITY SCHOOL DISTRICT";"NEW YORK";;;3622650;231;37.21552878;92.15456675
95.0;"PELHAM UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3622680;183;0.0;100.0
94.0;"PENFIELD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622710;400;5.152671756;100.0
84.0;"PENN YAN CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622740;179;9.761484099;97.18309859
79.0;"PERRY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622770;75;12.36291127;86.22559653
84.0;"PERU CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622830;173;13.55371901;95.54794521
84.0;"PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622890;179;7.882165605;98.21556031
84.0;"PHOENIX CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3622920;170;8.851224106;87.20930233
85.0;"PINE BUSH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623010;522;14.44313263;96.39278557
84.0;"PINE PLAINS CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623040;101;9.575040344;83.51893096
84.0;"PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON)";"NEW YORK";;;3623070;64;21.94817359;94.14414414
97.0;"PITTSFORD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623160;509;0.835452234;93.97590361
95.0;"PLAINEDGE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3623190;292;6.740506329;98.06122449
98.0;"PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623220;406;4.891555145;100.0
84.0;"PLATTSBURGH CITY SCHOOL DISTRICT";"NEW YORK";;;3623280;174;20.67401167;90.42857143
95.0;"PLEASANTVILLE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3623310;144;5.499153976;93.58974359
79.0;"POLAND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623370;69;9.658580413;89.71962617
69.0;"PORT BYRON CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623430;89;16.34522662;96.04810997
79.0;"PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3623460;298;24.70389171;92.98245614
95.0;"PORT JEFFERSON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3623490;90;1.116005874;95.31051965
73.0;"PORT JERVIS CITY SCHOOL DISTRICT";"NEW YORK";;;3623520;282;14.29783623;85.10362694
94.0;"PORT WASHINGTON UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3623580;356;11.42222222;87.06838186
94.0;"PORTVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623640;77;7.03777336;94.00510204
89.0;"POTSDAM CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623670;124;0.0;100.0
57.0;"POUGHKEEPSIE CITY SCHOOL DISTRICT";"NEW YORK";;;3623760;321;20.77205882;95.95645412
89.0;"PULASKI CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3623880;105;8.646864687;87.15846995
94.0;"PUTNAM VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624000;144;7.71964462;95.92760181
88.0;"QUEENSBURY UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3624030;319;2.77258567;99.26918392
84.0;"RANDOLPH CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624090;78;13.92330384;95.47413793
84.0;"RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624150;152;5.718085106;97.21549637
79.0;"RED CREEK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624210;78;10.50521251;90.30501089
89.0;"RED HOOK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624240;199;7.428571429;97.74193548
89.0;"MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET)";"NEW YORK";;;3624270;68;12.22042139;97.04480458
90.0;"REMSEN CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624360;53;9.024745269;87.67772512
64.0;"RENSSELAER CITY SCHOOL DISTRICT";"NEW YORK";;;3624450;95;19.46607342;84.75967175
94.0;"RHINEBECK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624480;111;7.469752762;86.0
95.0;"BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3624630;94;1.957730812;100.0
77.0;"RIVERHEAD CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624690;384;9.939337378;94.97005988
50.0;"ROCHESTER CITY SCHOOL DISTRICT";"NEW YORK";;;3624750;2868;22.06235012;97.63779528
97.0;"ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3624780;266;1.679389313;96.22641509
85.0;"ROCKY POINT UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3624840;273;4.815544917;87.36762481
77.0;"ROME CITY SCHOOL DISTRICT";"NEW YORK";;;3624900;426;20.73314939;96.24819625
90.0;"RONDOUT VALLEY CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3624960;247;5.632129278;96.35108481
62.0;"ROOSEVELT UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3624990;219;23.02749018;100.0
94.0;"ROSLYN UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625050;258;1.68;96.55870445
89.0;"ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625140;119;9.947183099;95.66326531
85.0;"RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625170;520;6.971248523;95.82366589
99.0;"RYE CITY SCHOOL DISTRICT";"NEW YORK";;;3625260;204;3.395364022;86.94029851
95.0;"RYE NECK UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625290;99;3.640897756;98.43205575
94.0;"FLORIDA UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625320;63;5.913503972;92.19288175
90.0;"SACHEM CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625350;1248;5.85016835;92.01570681
95.0;"SAG HARBOR UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625380;70;1.349693252;92.10526316
69.0;"SALAMANCA CITY SCHOOL DISTRICT";"NEW YORK";;;3625440;97;14.47931526;85.078125
84.0;"SALMON RIVER CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625500;115;22.84663866;80.66666667
89.0;"SANDY CREEK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625650;92;14.7698894;94.7761194
84.0;"SARANAC LAKE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625740;139;6.41356432;91.80327869
88.0;"SARATOGA SPRINGS CITY SCHOOL DISTRICT";"NEW YORK";;;3625770;536;3.646046702;92.52971138
79.0;"SAUGERTIES CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625800;262;10.53038105;92.33791749
95.0;"SAYVILLE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625920;295;3.831845238;96.37155298
99.0;"SCARSDALE UNION FREE SCHOOL DISTRICT";"NEW YORK";;;3625950;374;0.722361809;92.69340974
94.0;"SCHALMONT CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3625980;187;7.921146953;97.07536558
58.0;"SCHENECTADY CITY SCHOOL DISTRICT";"NEW YORK";;;3626010;779;14.03508772;96.22641509
89.0;"SCHODACK CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3626070;92;11.3277623;100.0
79.0;"SCHOHARIE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3626100;108;9.855586521;94.50199203
95.0;"SCHUYLERVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3626160;145;11.40625;91.2244898
83.0;"SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3626310;218;4.103967168;100.0
94.0;"NORTH SHORE CENTRAL SCHOOL DISTRICT";"NEW YORK";;;3626370;200;3.770351328;98.75130073
